,onset,offset,story,word,lemma,PoS_tag_full
3502,739.05,739.16,forgot,to,to,TO
3503,739.16,739.39,forgot,wait,wait,NN
3504,739.39,739.58,forgot,for,for,IN
3505,739.58,739.95,forgot,us,us,PRP
3506,740.49,740.67,forgot,then,then,RB
3507,740.67,741.16,forgot,consume,consume,NN
3508,741.16,741.29,forgot,us,us,PRP
3509,741.29,741.39,forgot,in,in,IN
3510,741.39,741.49,forgot,the,the,DT
3511,741.49,741.94,forgot,night,night,NN
3512,742.36,742.52,forgot,you,you,PRP
3513,742.52,742.62,forgot,do,do,VB
3514,742.62,742.77,forgot,not,not,RB
3515,742.78,743.04,forgot,dream,dream,NN
3516,743.04,743.17,forgot,of,of,IN
3517,743.17,743.2199999999999,forgot,a,a,DT
3518,743.22,743.46,forgot,man,man,NN
3519,743.47,743.94,forgot,arrested,arrest,VBN
3520,743.94,744.0500000000001,forgot,for,for,IN
3521,744.05,744.14,forgot,the,the,DT
3522,744.14,744.56,forgot,crime,crime,NN
3523,744.56,744.65,forgot,of,of,IN
3524,744.67,744.92,forgot,being,be,VBG
3525,744.92,744.9699999999999,forgot,a,a,DT
3526,744.97,745.75,forgot,pedestrian,pedestrian,JJ
3527,747.679999,747.8299989999999,forgot,i,I,PRP
3528,747.83,748.12,forgot,dream,dream,NN
3529,748.12,748.34,forgot,these,these,DT
3530,748.34,748.87,forgot,things,things,NNS
3531,750.59,750.74,forgot,if,if,IN
3532,750.74,750.8100000000001,forgot,he,he,PRP
3533,750.809999,751.499999,forgot,existed,exist,VBN
3534,751.809999,751.9799989999999,forgot,then,then,RB
3535,751.98,752.12,forgot,i'd,I'd,NN
3536,752.12,752.41,forgot,lost,lose,VBN
3537,752.41,752.61,forgot,him,him,PRP
3538,753.38,753.63,forgot,lost,lose,VBN
3539,753.63,753.8,forgot,his,his,PRP$
3540,753.799999,754.269999,forgot,name,name,NN
3541,754.959999,755.209999,forgot,lost,lose,VBN
3542,755.209999,755.349999,forgot,his,his,PRP$
3543,755.35,755.61,forgot,book,book,NN
3544,755.66,756.26,forgot,titles,title,NNS
3545,756.27,756.67,forgot,one,one,CD
3546,756.68,756.8499999999999,forgot,by,by,IN
3547,756.85,757.23,forgot,one,one,CD
3548,757.24,757.4,forgot,by,by,IN
3549,757.4,757.8199999999999,forgot,one,one,CD
3550,759.2,759.5300000000001,forgot,lost,lose,VBN
3551,759.57,759.7,forgot,the,the,DT
3552,759.7,760.46,forgot,stories,stories,NNS
3553,761.97,762.1,forgot,and,and,CC
3554,762.1,762.1700000000001,forgot,i,I,PRP
3555,762.17,762.38,forgot,fear,fear,NN
3556,762.38,762.51,forgot,that,that,IN
3557,762.51,762.65,forgot,i'm,I'm,NN
3558,762.65,762.92,forgot,going,go,VBG
3559,762.92,763.24,forgot,mad,mad,NN
3560,763.24,763.36,forgot,for,for,IN
3561,763.36,763.46,forgot,i,I,PRP
3562,763.49,763.82,forgot,cannot,cannot,NN
3563,763.82,764.0400000000001,forgot,just,just,RB
3564,764.04,764.18,forgot,be,be,VB
3565,764.179999,764.529999,forgot,growing,grow,VBG
3566,764.53,764.9399999999999,forgot,old,old,JJ
3567,766.599999,766.769999,forgot,if,if,IN
3568,766.77,766.88,forgot,i,I,PRP
3569,766.889999,766.9499989999999,forgot,have,have,VB
3570,766.95,767.33,forgot,failed,fail,VBD
3571,767.33,767.4100000000001,forgot,in,in,IN
3572,767.41,767.6,forgot,this,this,DT
3573,767.599999,767.829999,forgot,one,one,CD
3574,767.86,768.5500000000001,forgot,task,task,NN
3575,769.12,769.26,forgot,oh,oh,NN
3576,769.259999,769.779999,forgot,god,god,NN
3577,770.799999,770.929999,forgot,then,then,RB
3578,770.929999,771.159999,forgot,only,only,RB
3579,771.16,771.3199999999999,forgot,let,let,VB
3580,771.32,771.4300000000001,forgot,me,me,PRP
3581,771.429999,771.5999989999999,forgot,do,do,VB
3582,771.599999,771.8099990000001,forgot,this,this,DT
3583,771.809999,772.169999,forgot,thing,thing,NN
3584,,,forgot,that,that,IN
3585,772.209999,772.379999,forgot,you,you,PRP
3586,772.379999,772.529999,forgot,may,may,MD
3587,772.529999,772.689999,forgot,give,give,VB
3588,772.699999,772.7999990000001,forgot,the,the,DT
3589,772.799999,773.369999,forgot,stories,stories,NNS
3590,773.4,773.73,forgot,back,back,RB
3591,773.74,773.87,forgot,to,to,TO
3592,773.869999,773.979999,forgot,the,the,DT
3593,774.0499990000001,774.489999,forgot,world,world,NN
3594,776.079999,776.639999,forgot,because,because,IN
3595,777.409999,778.149999,forgot,perhaps,perhaps,RB
3596,779.06,779.25,forgot,if,if,IN
3597,779.25,779.45,forgot,this,this,DT
3598,779.45,780.1600000000001,forgot,works,work,NNS
3599,781.51,781.64,forgot,they,they,PRP
3600,781.64,781.8,forgot,will,will,MD
3601,781.8,782.18,forgot,remember,remember,VB
3602,782.179999,782.429999,forgot,him,him,PRP
3603,783.36,783.61,forgot,all,all,DT
3604,783.61,783.75,forgot,of,of,IN
3605,783.75,784.04,forgot,them,them,PRP
3606,784.309999,784.519999,forgot,will,will,MD
3607,784.52,784.91,forgot,remember,remember,VB
3608,784.91,785.18,forgot,him,him,PRP
3609,785.639999,785.849999,forgot,his,his,PRP$
3610,785.849999,786.149999,forgot,name,name,NN
3611,786.16,786.2199999999999,forgot,will,will,MD
3612,786.23,786.59,forgot,once,once,RB
3613,786.59,786.82,forgot,more,more,RBR
3614,786.84,787.15,forgot,become,become,NN
3615,787.15,787.76,forgot,synonymous,synonymous,JJ
3616,787.78,787.9499999999999,forgot,with,with,IN
3617,787.969999,788.4299990000001,forgot,small,small,JJ
3618,788.429999,788.889999,forgot,american,American,JJ
3619,788.889999,789.299999,forgot,towns,towns,NNS
3620,789.299999,789.409999,forgot,at,at,IN
3621,789.41,789.9499999999999,forgot,halloween,Halloween,NN
3622,789.96,790.12,forgot,when,when,WRB
3623,790.119999,790.209999,forgot,the,the,DT
3624,790.209999,790.519999,forgot,leaves,leave,NNS
3625,790.52,791.17,forgot,skitter,skitter,NN
3626,791.5,791.83,forgot,across,across,IN
3627,791.83,791.94,forgot,the,the,DT
3628,791.940001,792.490001,forgot,sidewalk,sidewalk,NN
3629,792.5,792.73,forgot,like,like,IN
3630,792.73,793.13,forgot,frightened,frighten,VBN
3631,793.13,793.75,forgot,birds,bird,NNS
3632,794.4,794.47,forgot,or,or,CC
3633,794.47,794.65,forgot,with,with,IN
3634,794.65,795.22,forgot,mars,Mars,NNS
3635,796.0,796.09,forgot,or,or,CC
3636,796.09,796.2800000000001,forgot,with,with,IN
3637,796.28,796.72,forgot,love,love,NN
3638,797.52,797.67,forgot,and,and,CC
3639,797.67,797.8399999999999,forgot,my,my,PRP$
3640,797.84,798.1,forgot,name,name,NN
3641,798.1,798.2,forgot,will,will,MD
3642,798.2,798.32,forgot,be,be,VB
3643,798.32,798.8900000000001,forgot,forgotten,forget,NNS
3644,800.809999,800.9699989999999,forgot,i'm,I'm,NN
3645,800.97,801.21,forgot,willing,will,JJ
3646,801.21,801.35,forgot,to,to,TO
3647,801.48,801.6700000000001,forgot,pay,pay,NN
3648,801.67,801.89,forgot,that,that,IN
3649,801.889999,802.479999,forgot,price,price,NN
3650,802.9,803.06,forgot,if,if,IN
3651,803.059999,803.169999,forgot,the,the,DT
3652,803.17,803.5,forgot,empty,empty,JJ
3653,803.5,803.93,forgot,space,space,NN
3654,803.929999,804.029999,forgot,in,in,IN
3655,804.03,804.12,forgot,the,the,DT
3656,804.12,804.7,forgot,bookshelf,bookshelf,NN
3657,804.7,804.85,forgot,of,of,IN
3658,804.849999,804.999999,forgot,my,my,PRP$
3659,805.0,805.34,forgot,mind,mind,NN
3660,805.36,805.5,forgot,can,can,MD
3661,805.5,805.63,forgot,be,be,VB
3662,805.63,805.92,forgot,filled,fill,VBN
3663,805.92,806.28,forgot,again,again,RB
3664,807.33,807.6700000000001,forgot,before,before,IN
3665,807.67,807.75,forgot,i,I,PRP
3666,807.75,808.11,forgot,go,go,VB
3667,810.42,810.62,forgot,dear,dear,NN
3668,810.64,811.01,forgot,god,god,NN
3669,812.39,812.59,forgot,hear,hear,NN
3670,812.59,812.76,forgot,my,my,PRP$
3671,812.76,813.18,forgot,prayer,prayer,NN
3672,815.04,815.43,forgot,a,a,DT
3673,816.73,817.07,forgot,b,b,NN
3674,818.28,818.7099999999999,forgot,c,c,NNS
3675,819.809999,820.159999,forgot,d,d,NN
3676,821.54,821.88,forgot,e,e,NN
3677,822.969999,823.4299990000001,forgot,f,f,NN
3678,824.45,824.82,forgot,g,g,NN
3679,8.71,8.840000000000002,piemanpni,i,I,PRP
3680,8.990000000000002,9.070000000000002,piemanpni,began,begin,VBD
3681,9.070000000000002,9.240000000000002,piemanpni,my,my,PRP$
3682,9.63,10.08,piemanpni,illustrious,illustrious,JJ
3683,10.08,10.62,piemanpni,career,career,NN
3684,10.62,10.76,piemanpni,as,as,IN
3685,10.82,10.94,piemanpni,a,a,DT
3686,10.969999,11.339999,piemanpni,hard,hard,JJ
3687,11.34,11.65,piemanpni,boiled,boil,VBN
3688,11.65,12.33,piemanpni,reporter,reporter,NN
3689,12.42,12.51,piemanpni,in,in,IN
3690,12.509999,12.609999,piemanpni,the,the,DT
3691,12.61,13.15,piemanpni,bronx,Bronx,NNP
3692,13.36,13.59,piemanpni,where,where,WRB
3693,13.59,13.92,piemanpni,i,I,PRP
3694,14.219999,14.579999,piemanpni,toiled,toil,VBN
3695,14.599999,14.759999,piemanpni,for,for,IN
3696,14.759999,14.889999,piemanpni,the,the,DT
3697,14.9,15.38,piemanpni,ram,ram,NN
3698,16.379999,16.719999,piemanpni,uh,,
3699,16.74,17.09,piemanpni,fordham,,
3700,17.09,17.919999999999998,piemanpni,university’s,university's,NN
3701,18.119999,18.429999,piemanpni,student,student,NN
3702,18.469999,19.269999,piemanpni,newspaper,newspaper,NN
3703,19.55,19.71,piemanpni,and,and,CC
3704,19.71,19.880000000000003,piemanpni,one,one,CD
3705,19.88,20.15,piemanpni,day,day,NN
3706,20.15,20.31,piemanpni,i’m,,
3707,20.31,20.72,piemanpni,walking,walk,VBG
3708,20.72,20.94,piemanpni,toward,toward,IN
3709,20.94,21.040000000000003,piemanpni,the,the,DT
3710,21.12,21.48,piemanpni,campus,campus,NN
3711,21.48,21.76,piemanpni,center,center,NN
3712,21.76,21.92,piemanpni,and,and,CC
3713,21.95,22.18,piemanpni,out,out,IN
3714,22.18,22.38,piemanpni,comes,come,VBZ
3715,22.41,22.54,piemanpni,the,the,DT
3716,22.54,23.17,piemanpni,elusive,elusive,JJ
3717,23.6,23.97,piemanpni,dean,dean,NN
3718,23.98,24.7,piemanpni,mcgowan,,
3719,25.34,25.87,piemanpni,architect,architect,NN
3720,25.87,25.98,piemanpni,of,of,IN
3721,25.98,26.06,piemanpni,a,a,DT
3722,26.059999,26.599999,piemanpni,policy,policy,NN
3723,26.630000000000003,26.74,piemanpni,to,to,TO
3724,26.74,27.35,piemanpni,replace,replace,VB
3725,27.51,28.24,piemanpni,traditionally,traditionally,RB
3726,29.0,29.25,piemanpni,the,the,DT
3727,29.309999,29.369999,piemanpni,fordham’s,,
3728,30.349999,30.889999,piemanpni,traditionally,traditionally,RB
3729,30.889999,31.589999,piemanpni,working,work,VBG
3730,31.599999,31.809999,piemanpni,to,to,TO
3731,31.82,32.02,piemanpni,middle,middle,NN
3732,32.02,32.31999999999999,piemanpni,class,class,NN
3733,32.33,32.629999999999995,piemanpni,students,students,NNS
3734,33.17,33.46,piemanpni,with,with,IN
3735,33.549999,34.329999,piemanpni,wealthier,wealthier,NN
3736,34.629999,34.799999,piemanpni,more,more,RBR
3737,34.799999,35.389999,piemanpni,prestigious,prestigious,JJ
3738,35.43,35.64,piemanpni,ones,ones,NNS
3739,36.27,36.38999999999999,piemanpni,so,so,RB
3740,36.389999,36.489999000000005,piemanpni,i,I,PRP
3741,36.54,36.78,piemanpni,whip,whip,NN
3742,36.78,36.94,piemanpni,out,out,IN
3743,36.94,37.13,piemanpni,my,my,PRP$
3744,37.13,37.54,piemanpni,notebook,notebook,NN
3745,37.54,37.67,piemanpni,and,and,CC
3746,37.67,37.870000000000005,piemanpni,i,I,PRP
3747,37.94,38.29,piemanpni,march,march,NN
3748,38.29,38.47,piemanpni,right,right,NN
3749,38.48,38.6,piemanpni,up,up,RB
3750,38.61,38.74,piemanpni,to,to,TO
3751,38.74,38.88,piemanpni,him,him,PRP
3752,39.05,39.09,piemanpni,i,I,PRP
3753,39.09,39.330000000000005,piemanpni,say,say,VB
3754,,,piemanpni,dean,dean,NN
3755,40.2,40.74,piemanpni,mcgowan,,
3756,40.88,41.0,piemanpni,is,be,VBZ
3757,41.0,41.15,piemanpni,it,it,PRP
3758,41.2,41.49,piemanpni,true,true,JJ
3759,41.49,41.71,piemanpni,that,that,IN
3760,41.74,42.2,piemanpni,fordham,,
3761,42.26,42.67,piemanpni,plans,plan,NNS
3762,42.67,42.83,piemanpni,to,to,TO
3763,42.83,43.15,piemanpni,raise,raise,NN
3764,43.15,43.51,piemanpni,tuition,tuition,NN
3765,43.54,44.28,piemanpni,substantially,substantially,RB
3766,44.28,44.49,piemanpni,above,above,IN
3767,44.49,44.580000000000005,piemanpni,the,the,DT
3768,44.58,45.08,piemanpni,inflation,inflation,NN
3769,45.08,45.35,piemanpni,rate,rate,NN
3770,45.45,45.61,piemanpni,and,and,CC
3771,45.61,45.73,piemanpni,if,if,IN
3772,45.82,46.27,piemanpni,so,so,RB
3773,46.51,46.72,piemanpni,wouldn’t,wouldn't,NN
3774,46.719999,46.869999,piemanpni,that,that,IN
3775,46.88,46.99,piemanpni,be,be,VB
3776,46.99,47.04,piemanpni,a,a,DT
3777,47.04,47.62,piemanpni,betrayal,betrayal,NN
3778,47.62,47.73,piemanpni,of,of,IN
3779,47.73,47.900000000000006,piemanpni,its,its,PRP$
3780,47.91,48.37,piemanpni,mission,mission,NN
3781,49.49,49.620000000000005,piemanpni,and,and,CC
3782,49.62,49.83,piemanpni,he,he,PRP
3783,49.83,50.05,piemanpni,looks,look,NNS
3784,50.049999,50.159999,piemanpni,at,at,IN
3785,50.16,50.31,piemanpni,me,me,PRP
3786,50.309999,50.569999,piemanpni,like,like,IN
3787,50.639999,51.079999,piemanpni,what,what,WP
3788,51.389999,51.559999000000005,piemanpni,are,be,VBP
3789,51.559999,51.729999,piemanpni,you,you,PRP
3790,51.82,52.33,piemanpni,talking,talk,VBG
3791,52.34,52.690000000000005,piemanpni,about,about,IN
3792,53.27,53.59,piemanpni,punk,punk,NN
3793,54.190001,54.370001,piemanpni,and,and,CC
3794,54.37,54.52,piemanpni,then,then,RB
3795,54.52,54.78,piemanpni,right,right,NN
3796,54.78,54.96,piemanpni,then,then,RB
3797,54.96,55.05,piemanpni,outta,,
3798,55.389999,55.409999000000006,piemanpni,the,the,DT
3799,55.41,55.61,piemanpni,corner,corner,NN
3800,55.61,55.7,piemanpni,of,of,IN
3801,55.7,55.900000000000006,piemanpni,my,my,PRP$
3802,55.95,56.23,piemanpni,eye,eye,NN
3803,56.25,56.55,piemanpni,comes,come,VBZ
3804,56.56,56.86,piemanpni,this,this,DT
3805,57.3,57.95,piemanpni,blur,blur,NN
3806,58.26,58.45,piemanpni,which,which,WDT
3807,58.49,59.02,piemanpni,becomes,become,NNS
3808,59.08,59.23,piemanpni,the,the,DT
3809,59.31,60.0,piemanpni,figure,figure,NN
3810,60.07,60.29,piemanpni,in,in,IN
3811,60.29,60.44,piemanpni,a,a,DT
3812,60.45,60.8,piemanpni,lone,lone,NN
3813,60.8,61.31,piemanpni,ranger’s,,
3814,61.34,61.73,piemanpni,mask,mask,NN
3815,62.45,62.86,piemanpni,standing,stand,VBG
3816,62.86,63.11,piemanpni,next,next,JJ
3817,63.12,63.23,piemanpni,to,to,TO
3818,63.23,63.6,piemanpni,me,me,PRP
3819,63.67,63.86,piemanpni,with,with,IN
3820,63.86,63.91,piemanpni,a,a,DT
3821,63.91,64.19,piemanpni,cream,cream,NN
3822,64.19,64.44,piemanpni,pie,pie,NN
3823,64.44,64.64999999999999,piemanpni,which,which,WDT
3824,64.67,64.99,piemanpni,becomes,become,NNS
3825,,,piemanpni,a,a,DT
3826,65.139999,65.839999,piemanpni,guy,guy,NN
3827,66.46000000000001,66.67,piemanpni,with,with,IN
3828,66.67,66.72,piemanpni,a,a,DT
3829,66.719999,67.039999,piemanpni,cream,cream,NN
3830,67.03999999999999,67.55999999999999,piemanpni,pie,pie,NN
3831,67.65,67.85000000000001,piemanpni,that,that,IN
3832,67.87,68.07000000000001,piemanpni,he’s,he's,NN
3833,68.21000000000001,68.87,piemanpni,mashing,mash,VBG
3834,68.91,69.2,piemanpni,into,into,IN
3835,69.2,69.52,piemanpni,dean,dean,NN
3836,69.52,69.94,piemanpni,mcgowan’s,,
3837,70.12,70.31,piemanpni,face,face,NN
3838,71.94999899999999,72.149999,piemanpni,and,and,CC
3839,72.15,72.4,piemanpni,then,then,RB
3840,72.8,73.1,piemanpni,runs,run,NNS
3841,73.1,73.39999999999999,piemanpni,away,away,RB
3842,75.09,75.2,piemanpni,the,the,DT
3843,75.2,75.7,piemanpni,dean,dean,NN
3844,76.25,76.29,piemanpni,is,be,VBZ
3845,76.33,76.95,piemanpni,covered,cover,VBN
3846,77.01,77.26,piemanpni,with,with,IN
3847,77.26,77.54,piemanpni,cream,cream,NN
3848,78.43,78.55000000000001,piemanpni,so,so,RB
3849,78.55,78.61,piemanpni,i,I,PRP
3850,78.61,78.79,piemanpni,give,give,VB
3851,78.79,78.89,piemanpni,him,him,PRP
3852,78.89,78.95,piemanpni,a,a,DT
3853,78.95,79.4,piemanpni,moment,moment,NN
3854,80.76,80.87,piemanpni,and,and,CC
3855,80.87,80.97,piemanpni,then,then,RB
3856,80.97,81.03,piemanpni,i,I,PRP
3857,81.03,81.18,piemanpni,say,say,VB
3858,81.179999,81.38999899999999,piemanpni,dean,dean,NN
3859,81.44,81.95,piemanpni,mcgowan,,
3860,81.95,82.04,piemanpni,would,would,MD
3861,82.03999999999999,82.17999999999999,piemanpni,you,you,PRP
3862,82.179999,82.399999,piemanpni,care,care,NN
3863,82.4,82.5,piemanpni,to,to,TO
3864,82.5,82.89,piemanpni,comment,comment,NN
3865,83.0,83.13,piemanpni,on,on,IN
3866,83.13,83.16,piemanpni,this,this,DT
3867,83.259999,83.649999,piemanpni,latest,latest,JJS
3868,83.69,84.14999999999999,piemanpni,attack,attack,NN
3869,85.049999,85.199999,piemanpni,and,and,CC
3870,85.2,85.32000000000001,piemanpni,he,he,PRP
3871,85.33,85.55,piemanpni,says,say,VBZ
3872,85.59,85.95,piemanpni,yes,yes,NNS
3873,86.53999999999999,86.64999999999999,piemanpni,i,I,PRP
3874,86.65,86.84,piemanpni,would,would,MD
3875,86.839999,87.00999900000001,piemanpni,care,care,NN
3876,87.009999,87.099999,piemanpni,to,to,TO
3877,87.099999,87.719999,piemanpni,comment,comment,NN
3878,88.32,88.91,piemanpni,screw,screw,NN
3879,89.289999,89.629999,piemanpni,you,you,PRP
3880,90.5,90.64,piemanpni,and,and,CC
3881,90.64,90.76,piemanpni,now,now,RB
3882,90.76,90.88,piemanpni,i,I,PRP
3883,90.88,91.26,piemanpni,race,race,NN
3884,91.27,91.5,piemanpni,back,back,RB
3885,91.5,91.62,piemanpni,to,to,TO
3886,91.62,91.7,piemanpni,the,the,DT
3887,91.7,92.08,piemanpni,newsroom,newsroom,NN
3888,92.1,92.28,piemanpni,with,with,IN
3889,92.28,92.45,piemanpni,my,my,PRP$
3890,92.48,92.87,piemanpni,scoop,scoop,NN
3891,92.87,92.99,piemanpni,and,and,CC
3892,92.99,93.06,piemanpni,i,I,PRP
3893,93.06,93.28,piemanpni,find,find,VB
3894,93.28,93.42,piemanpni,the,the,DT
3895,93.42,93.87,piemanpni,editor,editor,NN
3896,94.2,94.37,piemanpni,he’s,he's,NN
3897,94.37,94.41,piemanpni,a,a,DT
3898,94.41,94.66,piemanpni,guy,guy,NN
3899,94.66,94.96,piemanpni,named,name,VBN
3900,95.04,95.31,piemanpni,jim,Jim,NNP
3901,95.55,95.99,piemanpni,dwyer,,
3902,95.99,96.19,piemanpni,he’s,he's,NN
3903,96.19,96.28,piemanpni,a,a,DT
3904,96.3,96.68,piemanpni,senior,senior,JJ
3905,96.68,96.8,piemanpni,and,and,CC
3906,96.8,96.96,piemanpni,he’s,he's,NN
3907,96.96,97.03,piemanpni,a,a,DT
3908,97.13,97.34,piemanpni,big,big,JJ
3909,97.34,97.61,piemanpni,guy,guy,NN
3910,97.62,97.66,piemanpni,and,and,CC
3911,97.67,97.87,piemanpni,he’s,he's,NN
3912,97.87,97.97,piemanpni,going,go,VBG
3913,97.97,98.04,piemanpni,to,to,TO
3914,98.04,98.26,piemanpni,go,go,VB
3915,98.26,98.46,piemanpni,on,on,IN
3916,98.46,98.56,piemanpni,to,to,TO
3917,98.559999,98.699999,piemanpni,win,win,NN
3918,98.7,98.75,piemanpni,a,a,DT
3919,98.75,99.12,piemanpni,pulitzer,,
3920,99.12,99.45,piemanpni,prize,prize,NN
3921,99.639999,99.829999,piemanpni,so,so,RB
3922,99.83,99.96,piemanpni,i,I,PRP
3923,99.98,100.17,piemanpni,tell,tell,NN
3924,100.17,100.24,piemanpni,him,him,PRP
3925,100.24,100.38,piemanpni,what,what,WP
3926,100.38,100.47,piemanpni,i’ve,,
3927,100.559999,100.739999,piemanpni,seen,see,VBN
3928,100.74,100.86,piemanpni,and,and,CC
3929,100.86,100.93,piemanpni,i,I,PRP
3930,100.929999,101.179999,piemanpni,pitch,pitch,NN
3931,101.179999,101.279999,piemanpni,him,him,PRP
3932,101.28,101.45,piemanpni,my,my,PRP$
3933,101.48,101.95,piemanpni,story,story,NN
3934,102.179999,102.309999,piemanpni,and,and,CC
3935,102.309999,102.419999,piemanpni,he,he,PRP
3936,103.769999,103.799999,piemanpni,says,say,VBZ
3937,103.799999,103.829999,piemanpni,dean,dean,NN
3938,,,piemanpni,mcgowan,,
3939,104.63,104.8,piemanpni,that,that,IN
3940,104.799999,104.949999,piemanpni,guy’s,guy's,NN
3941,104.95,105.08,piemanpni,a,a,DT
3942,105.179999,105.269999,piemanpni,dick,dick,NN
3943,105.9,106.18,piemanpni,write,write,NN
3944,106.18,106.32,piemanpni,it,it,PRP
3945,106.32,106.49,piemanpni,up,up,RB
3946,107.219999,107.359999,piemanpni,and,and,CC
3947,107.359999,107.479999,piemanpni,now,now,RB
3948,107.48,107.62,piemanpni,i’m,,
3949,107.619999,108.079999,piemanpni,pounding,pound,VBG
3950,108.09,108.18,piemanpni,out,out,IN
3951,108.18,108.21,piemanpni,my,my,PRP$
3952,108.35,108.85,piemanpni,story,story,NN
3953,109.17,109.29,piemanpni,and,and,CC
3954,109.289999,109.419999,piemanpni,i,I,PRP
3955,109.43,109.7,piemanpni,know,know,VB
3956,109.7,109.9,piemanpni,it’s,it's,NN
3957,109.9,110.21,piemanpni,good,good,JJ
3958,111.22,111.4,piemanpni,but,but,CC
3959,111.4,111.56,piemanpni,then,then,RB
3960,111.56,111.66,piemanpni,i,I,PRP
3961,111.66,112.11,piemanpni,start,start,NN
3962,112.16,112.31,piemanpni,to,to,TO
3963,112.31,112.59,piemanpni,make,make,VB
3964,112.62,112.8,piemanpni,it,it,PRP
3965,113.65,114.22,piemanpni,better,better,RBR
3966,115.46,115.69,piemanpni,by,by,IN
3967,115.71,116.04,piemanpni,adding,add,VBG
3968,116.04,116.14,piemanpni,an,an,DT
3969,116.17,116.69,piemanpni,element,element,NN
3970,117.639999,117.829999,piemanpni,of,of,IN
3971,117.83,118.46,piemanpni,embellishment,embellishment,NN
3972,118.75,119.03,piemanpni,now,now,RB
3973,119.15,119.78,piemanpni,reporters,reporters,NNS
3974,119.84,120.11,piemanpni,call,call,NN
3975,120.11,120.33,piemanpni,this,this,DT
3976,121.11,121.63,piemanpni,making,make,VBG
3977,121.63,121.95,piemanpni,stuff,stuff,NN
3978,122.0,122.25,piemanpni,up,up,RB
3979,122.94,123.21,piemanpni,and,and,CC
3980,123.21,123.5,piemanpni,they,they,PRP
3981,123.589999,123.809999,piemanpni,they,they,PRP
